call_id,arrival_time,wait_time_hr,wait_time_min,handle_time_hr,handle_time_min,total_time_min,agent_id,call_type,abandoned,sla_met,queue_at_arrival,day,hour,is_peak,long_wait
30321,604.933,0.0,0.0,0.1153,6.92,6.92,1,Technical,0,1,1,76,12,0,0
30322,604.9882,0.0,0.0,0.0653,3.92,3.92,2,Billing,0,1,1,76,12,0,0
30323,605.0098,0.0,0.0,0.0342,2.05,2.05,3,General,0,1,2,76,13,0,0
30324,605.01,0.034,2.04,0.0511,3.07,5.11,3,Technical,0,1,2,76,13,0,1
30325,605.0161,0.0322,1.93,0.0,0.0,1.93,0,Technical,1,0,2,76,13,0,0
30326,605.0634,0.0,0.0,0.0587,3.52,3.52,1,Billing,0,1,1,76,13,0,0
30327,605.084,0.0,0.0,0.0408,2.45,2.45,2,General,0,1,2,76,13,0,0
30328,605.164,0.0,0.0,0.1208,7.25,7.25,3,Technical,0,1,0,76,13,0,0
30329,605.1673,0.0,0.0,0.0371,2.23,2.23,1,General,0,1,1,76,13,0,0
30330,605.1744,0.0,0.0,0.035,2.1,2.1,2,Account,0,1,2,76,13,0,0
30331,605.1834,0.0211,1.26,0.034,2.04,3.31,1,Billing,0,1,2,76,13,0,0
30332,605.1913,0.0181,1.09,0.0,0.0,1.09,0,Billing,1,0,2,76,13,0,0
30333,605.1971,0.0123,0.74,0.1002,6.01,6.75,2,Technical,0,1,2,76,13,0,0
30334,605.2088,0.0297,1.78,0.0198,1.19,2.97,1,Account,0,1,2,76,13,0,0
30335,605.2294,0.0289,1.73,0.0382,2.29,4.03,1,Billing,0,1,2,76,13,0,0
30336,605.2368,0.0479,2.87,0.0,0.0,2.87,0,Technical,1,0,2,76,13,0,1
30337,605.2385,0.0462,2.77,0.0,0.0,2.77,0,Account,1,0,2,76,13,0,1
30338,605.2632,0.0216,1.29,0.0464,2.78,4.08,3,General,0,1,2,76,13,0,0
30339,605.2754,0.0211,1.26,0.0,0.0,1.26,0,Technical,1,0,2,76,13,0,0
30340,605.2917,0.0048,0.29,0.1038,6.23,6.52,1,Technical,0,1,2,76,13,0,0
30341,605.3039,0.0058,0.35,0.0,0.0,0.35,0,Technical,1,0,2,76,13,0,0
30342,605.3481,0.0,0.0,0.0523,3.14,3.14,2,Account,0,1,1,76,13,0,0
30343,605.3644,0.0,0.0,0.0642,3.85,3.85,3,Complaint,0,1,2,76,13,0,0
30344,605.4158,0.0,0.0,0.025,1.5,1.5,1,Account,0,1,1,76,13,0,0
30345,605.4301,0.0,0.0,0.0627,3.76,3.76,2,Account,0,1,1,76,13,0,0
30346,605.437,0.0,0.0,0.0416,2.49,2.49,3,Account,0,1,2,76,13,0,0
30347,605.4458,0.0,0.0,0.0248,1.49,1.49,1,Account,0,1,2,76,13,0,0
30348,605.4605,0.01,0.6,0.0296,1.78,2.38,1,General,0,1,2,76,13,0,0
30349,605.4756,0.0029,0.18,0.0504,3.02,3.2,3,Billing,0,1,2,76,13,0,0
30350,605.4989,0.0,0.0,0.029,1.74,1.74,2,Account,0,1,2,76,13,0,0
30351,605.504,0.0,0.0,0.0298,1.79,1.79,1,Account,0,1,2,76,13,0,0
30352,605.5255,0.0024,0.14,0.0618,3.71,3.85,2,Billing,0,1,2,76,13,0,0
30353,605.5556,0.0,0.0,0.0332,1.99,1.99,3,General,0,1,1,76,13,0,0
30354,605.5782,0.0,0.0,0.06,3.6,3.6,1,Billing,0,1,2,76,13,0,0
30355,605.5914,0.0,0.0,0.0156,0.93,0.93,3,General,0,1,1,76,13,0,0
30356,605.6872,0.0,0.0,0.0702,4.21,4.21,2,Complaint,0,1,0,76,13,0,0
30357,605.6975,0.0,0.0,0.0507,3.04,3.04,3,Technical,0,1,1,76,13,0,0
30358,605.6998,0.0,0.0,0.0553,3.32,3.32,1,General,0,1,2,76,13,0,0
30359,605.7343,0.014,0.84,0.0136,0.82,1.65,3,General,0,1,2,76,13,0,0
30360,605.739,0.016,0.96,0.0464,2.79,3.75,1,Complaint,0,1,2,76,13,0,0
30361,605.764,0.0,0.0,0.0406,2.44,2.44,2,General,0,1,1,76,13,0,0
30362,605.768,0.0,0.0,0.0422,2.53,2.53,3,Billing,0,1,2,76,13,0,0
30363,605.7683,0.0332,1.99,0.0,0.0,1.99,0,Billing,1,0,2,76,13,0,0
30364,605.7718,0.0297,1.78,0.1508,9.05,10.83,1,Technical,0,1,2,76,13,0,0
30365,605.7812,0.0234,1.4,0.0,0.0,1.4,0,Technical,1,0,2,76,13,0,0
30366,605.7835,0.0211,1.27,0.0459,2.75,4.02,2,Account,0,1,2,76,13,0,0
30367,605.7879,0.0223,1.34,0.0279,1.68,3.01,3,Billing,0,1,2,76,13,0,0
30368,605.8168,0.0213,1.28,0.0,0.0,1.28,0,General,1,0,2,76,13,0,0
30369,605.8462,0.0,0.0,0.097,5.82,5.82,3,Technical,0,1,2,76,13,0,0
30370,605.8802,0.0,0.0,0.0414,2.48,2.48,2,Account,0,1,2,76,13,0,0
30371,605.917,0.0046,0.28,0.054,3.24,3.52,2,Billing,0,1,2,76,13,0,0
30372,605.9279,0.0152,0.91,0.0216,1.29,2.21,3,Account,0,1,2,76,13,0,0
30373,605.9684,0.0,0.0,0.0434,2.6,2.6,1,Technical,0,1,1,76,13,0,0
30374,605.9833,0.0,0.0,0.1604,9.62,9.62,3,Technical,0,1,1,76,13,0,0
30375,605.996,0.0,0.0,0.0417,2.5,2.5,2,Billing,0,1,2,76,13,0,0
30376,606.0214,0.0,0.0,0.0924,5.54,5.54,1,Technical,0,1,2,76,14,1,0
30377,606.0262,0.0115,0.69,0.034,2.04,2.73,2,General,0,1,2,76,14,1,0
30378,606.0573,0.0143,0.86,0.0,0.0,0.86,0,Account,1,0,2,76,14,1,0
30379,606.0686,0.0031,0.19,0.0587,3.52,3.7,2,Billing,0,1,2,76,14,1,0
30380,606.0713,0.0425,2.55,0.0,0.0,2.55,0,Technical,1,0,2,76,14,1,1
30381,606.0738,0.0399,2.4,0.0,0.0,2.4,0,Technical,1,0,2,76,14,1,1
30382,606.0774,0.0363,2.18,0.0,0.0,2.18,0,Technical,1,0,2,76,14,1,1
30383,606.1217,0.0,0.0,0.0834,5.01,5.01,1,Technical,0,1,2,76,14,1,0
30384,606.2158,0.0,0.0,0.1182,7.09,7.09,2,Complaint,0,1,0,76,14,1,0
30385,606.2246,0.0,0.0,0.0578,3.47,3.47,3,General,0,1,1,76,14,1,0
30386,606.2315,0.0,0.0,0.0383,2.3,2.3,1,Account,0,1,2,76,14,1,0
30387,606.2364,0.0333,2.0,0.0892,5.35,7.35,1,Technical,0,1,2,76,14,1,0
30388,606.2712,0.0113,0.68,0.0,0.0,0.68,0,Account,1,0,2,76,14,1,0
30389,606.2759,0.0066,0.39,0.0721,4.32,4.72,3,Complaint,0,1,2,76,14,1,0
30390,606.3274,0.0066,0.39,0.0525,3.15,3.54,2,Billing,0,1,2,76,14,1,0
30391,606.3494,0.005,0.3,0.0877,5.26,5.56,3,Technical,0,1,2,76,14,1,0
30392,606.3949,0.0,0.0,0.0485,2.91,2.91,1,Technical,0,1,1,76,14,1,0
30393,606.4111,0.0,0.0,0.0784,4.71,4.71,2,Technical,0,1,2,76,14,1,0
30394,606.4345,0.0076,0.46,0.0,0.0,0.46,0,Technical,1,0,2,76,14,1,0
30395,606.4539,0.0,0.0,0.0327,1.96,1.96,3,Billing,0,1,1,76,14,1,0
30396,606.4894,0.0,0.0,0.0552,3.31,3.31,1,Billing,0,1,1,76,14,1,0
30397,606.5256,0.0,0.0,0.0392,2.35,2.35,3,General,0,1,1,76,14,1,0
30398,606.5434,0.0,0.0,0.0241,1.45,1.45,2,Billing,0,1,2,76,14,1,0
30399,606.5634,0.0,0.0,0.0597,3.58,3.58,1,Billing,0,1,2,76,14,1,0
30400,606.6144,0.0,0.0,0.0384,2.3,2.3,3,General,0,1,1,76,14,1,0
30401,606.6676,0.0,0.0,0.113,6.78,6.78,2,Billing,0,1,0,76,14,1,0
30402,606.6894,0.0,0.0,0.0184,1.1,1.1,1,Account,0,1,1,76,14,1,0
30403,606.6895,0.0,0.0,0.0238,1.43,1.43,3,Technical,0,1,2,76,14,1,0
30404,606.6918,0.016,0.96,0.0,0.0,0.96,0,Account,1,0,2,76,14,1,0
30405,606.7308,0.0,0.0,0.0862,5.17,5.17,1,Technical,0,1,1,76,14,1,0
30406,606.7326,0.0,0.0,0.08,4.8,4.8,3,Technical,0,1,2,76,14,1,0
30407,606.7374,0.0432,2.59,0.0,0.0,2.59,0,Billing,1,0,2,76,14,1,1
30408,606.7426,0.038,2.28,0.0186,1.12,3.4,2,Billing,0,1,2,76,14,1,1
30409,606.7609,0.0383,2.3,0.0,0.0,2.3,0,Billing,1,0,2,76,14,1,1
30410,606.7781,0.0211,1.27,0.0187,1.12,2.39,2,General,0,1,2,76,14,1,0
30411,606.785,0.0275,1.65,0.0,0.0,1.65,0,General,1,0,2,76,14,1,0
30412,606.7896,0.0229,1.37,0.0796,4.78,6.15,3,Technical,0,1,2,76,14,1,0
30413,606.8185,0.0,0.0,0.0429,2.58,2.58,1,Account,0,1,1,76,14,1,0
30414,606.8733,0.0,0.0,0.0432,2.59,2.59,2,Account,0,1,1,76,14,1,0
30415,606.8744,0.0,0.0,0.0189,1.14,1.14,1,Billing,0,1,2,76,14,1,0
30416,606.8773,0.0148,0.89,0.0486,2.92,3.81,3,Technical,0,1,2,76,14,1,0
30417,606.8978,0.0,0.0,0.0133,0.8,0.8,1,Billing,0,1,2,76,14,1,0
30418,606.9305,0.0,0.0,0.0298,1.79,1.79,1,General,0,1,1,76,14,1,0
30419,606.9618,0.0,0.0,0.0194,1.17,1.17,2,Billing,0,1,0,76,14,1,0
30420,606.9872,0.0,0.0,0.0552,3.31,3.31,3,Billing,0,1,0,76,14,1,0
30421,607.0309,0.0,0.0,0.0505,3.03,3.03,1,Billing,0,1,1,76,15,1,0
30422,607.0358,0.0,0.0,0.044,2.64,2.64,2,Account,0,1,2,76,15,1,0
30423,607.0381,0.0044,0.26,0.0,0.0,0.26,0,Billing,1,0,2,76,15,1,0
30424,607.0572,0.0,0.0,0.0778,4.67,4.67,3,Billing,0,1,2,76,15,1,0
30425,607.0918,0.0,0.0,0.1084,6.5,6.5,2,Technical,0,1,1,76,15,1,0
30426,607.1092,0.0,0.0,0.044,2.64,2.64,1,Account,0,1,2,76,15,1,0
30427,607.1751,0.0,0.0,0.0842,5.05,5.05,3,Technical,0,1,1,76,15,1,0
30428,607.2069,0.0,0.0,0.0581,3.49,3.49,1,Billing,0,1,1,76,15,1,0
30429,607.231,0.0,0.0,0.0326,1.96,1.96,2,General,0,1,2,76,15,1,0
30430,607.2323,0.0271,1.62,0.1041,6.24,7.87,3,Account,0,1,2,76,15,1,0
30431,607.2345,0.0291,1.75,0.035,2.1,3.85,2,Billing,0,1,2,76,15,1,0
30432,607.2653,0.0,0.0,0.0882,5.29,5.29,1,Technical,0,1,2,76,15,1,0
30433,607.2697,0.0289,1.74,0.0,0.0,1.74,0,Technical,1,0,2,76,15,1,0
30434,607.2703,0.0284,1.7,0.0,0.0,1.7,0,Technical,1,0,2,76,15,1,0
30435,607.3186,0.0,0.0,0.0583,3.5,3.5,2,Billing,0,1,2,76,15,1,0
30436,607.3629,0.0,0.0,0.0372,2.23,2.23,1,Account,0,1,2,76,15,1,0
30437,607.3678,0.0,0.0,0.0256,1.53,1.53,3,Account,0,1,2,76,15,1,0
30438,607.3981,0.0,0.0,0.0707,4.24,4.24,2,Account,0,1,1,76,15,1,0
30439,607.3991,0.0,0.0,0.0492,2.95,2.95,3,Billing,0,1,2,76,15,1,0
30440,607.4058,0.0,0.0,0.065,3.9,3.9,1,Technical,0,1,2,76,15,1,0
30441,607.4254,0.0229,1.37,0.0655,3.93,5.3,3,Technical,0,1,2,76,15,1,0
30442,607.4542,0.0147,0.88,0.0,0.0,0.88,0,Billing,1,0,2,76,15,1,0
30443,607.4544,0.0145,0.87,0.0,0.0,0.87,0,Account,1,0,2,76,15,1,0
30444,607.4623,0.0066,0.4,0.0448,2.69,3.08,2,Technical,0,1,2,76,15,1,0
30445,607.4671,0.0037,0.22,0.0848,5.09,5.31,1,Billing,0,1,2,76,15,1,0
30446,607.6013,0.0,0.0,0.0391,2.35,2.35,2,Billing,0,1,0,76,15,1,0
30447,607.6235,0.0,0.0,0.0524,3.15,3.15,3,Billing,0,1,1,76,15,1,0
30448,607.6339,0.0,0.0,0.0729,4.38,4.38,1,Technical,0,1,2,76,15,1,0
30449,607.6355,0.0049,0.3,0.0488,2.93,3.22,2,Technical,0,1,2,76,15,1,0
30450,607.6538,0.0222,1.33,0.0813,4.88,6.21,3,Technical,0,1,2,76,15,1,0
30451,607.6743,0.0149,0.9,0.0481,2.89,3.78,2,Billing,0,1,2,76,15,1,0
30452,607.7082,0.0,0.0,0.0202,1.21,1.21,1,General,0,1,2,76,15,1,0
30453,607.715,0.0134,0.8,0.0,0.0,0.8,0,Billing,1,0,2,76,15,1,0
30454,607.7947,0.0,0.0,0.0211,1.27,1.27,1,Billing,0,1,0,76,15,1,0
30455,607.8063,0.0,0.0,0.0735,4.41,4.41,2,Technical,0,1,1,76,15,1,0
30456,607.8133,0.0,0.0,0.0495,2.97,2.97,3,Complaint,0,1,2,76,15,1,0
30457,607.8219,0.0,0.0,0.0867,5.2,5.2,1,Billing,0,1,2,76,15,1,0
30458,607.8366,0.0263,1.58,0.0,0.0,1.58,0,Account,1,0,2,76,15,1,0
30459,607.8918,0.0,0.0,0.0163,0.98,0.98,3,General,0,1,1,76,15,1,0
30460,607.9183,0.0,0.0,0.0469,2.81,2.81,2,Account,0,1,0,76,15,1,0
30461,607.9355,0.0,0.0,0.066,3.96,3.96,3,Billing,0,1,1,76,15,1,0
30462,607.9391,0.0,0.0,0.0558,3.35,3.35,1,Billing,0,1,2,76,15,1,0
30463,607.9423,0.0229,1.37,0.0614,3.68,5.06,2,Billing,0,1,2,76,15,1,0
30464,607.9563,0.0387,2.32,0.0,0.0,2.32,0,Billing,1,0,2,76,15,1,1
30465,607.9824,0.0126,0.75,0.0133,0.8,1.55,1,General,0,1,2,76,15,1,0
30466,608.0102,0.0,0.0,0.0522,3.13,3.13,3,Complaint,0,1,1,77,8,0,0
30467,608.0153,0.0,0.0,0.0977,5.86,5.86,1,Complaint,0,1,2,77,8,0,0
30468,608.0174,0.0092,0.55,0.0977,5.86,6.42,2,Technical,0,1,2,77,8,0,0
30469,608.0271,0.0353,2.12,0.0,0.0,2.12,0,General,1,0,2,77,8,0,1
30470,608.0772,0.0,0.0,0.0385,2.31,2.31,3,Account,0,1,2,77,8,0,0
30471,608.0929,0.0201,1.2,0.0393,2.36,3.56,1,Account,0,1,2,77,8,0,0
30472,608.1007,0.0151,0.9,0.0354,2.13,3.03,3,Billing,0,1,2,77,8,0,0
30473,608.1085,0.0159,0.95,0.0403,2.42,3.37,2,Account,0,1,2,77,8,0,0
30474,608.1113,0.0398,2.39,0.0,0.0,2.39,0,Technical,1,0,2,77,8,0,1
30475,608.1241,0.027,1.62,0.0,0.0,1.62,0,Account,1,0,2,77,8,0,0
30476,608.1555,0.0,0.0,0.0283,1.7,1.7,3,Account,0,1,1,77,8,0,0
30477,608.2247,0.0,0.0,0.0503,3.02,3.02,1,Billing,0,1,0,77,8,0,0
30478,608.2386,0.0,0.0,0.0228,1.37,1.37,2,General,0,1,1,77,8,0,0
30479,608.2423,0.0,0.0,0.1257,7.54,7.54,3,Complaint,0,1,2,77,8,0,0
30480,608.2652,0.0,0.0,0.0822,4.93,4.93,2,Billing,0,1,2,77,8,0,0
30481,608.2935,0.0,0.0,0.1977,11.86,11.86,1,Technical,0,1,2,77,8,0,0
30482,608.295,0.0524,3.15,0.0699,4.2,7.34,2,Technical,0,1,2,77,8,0,1
30483,608.333,0.035,2.1,0.1361,8.16,10.26,3,Technical,0,1,2,77,8,0,1
30484,608.3683,0.0491,2.94,0.0,0.0,2.94,0,Technical,1,0,2,77,8,0,1
30485,608.3811,0.0363,2.18,0.0,0.0,2.18,0,Billing,1,0,2,77,8,0,1
30486,608.3975,0.0198,1.19,0.0614,3.68,4.87,2,Account,0,1,2,77,8,0,0
30487,608.4225,0.0562,3.37,0.0,0.0,3.37,0,Account,1,0,2,77,8,0,1
30488,608.4451,0.0336,2.02,0.0248,1.49,3.5,2,General,0,1,2,77,8,0,1
30489,608.4455,0.0458,2.75,0.1154,6.92,9.67,1,Technical,0,1,2,77,8,0,1
30490,608.4481,0.0554,3.33,0.0478,2.87,6.2,2,Billing,0,1,2,77,8,0,1
30491,608.4516,0.0524,3.14,0.0,0.0,3.14,0,Technical,1,0,2,77,8,0,1
30492,608.4798,0.0242,1.45,0.1044,6.26,7.71,3,Technical,0,1,2,77,8,0,0
30493,608.4914,0.0599,3.6,0.0,0.0,3.6,0,Technical,1,0,2,77,8,0,1
30494,608.5072,0.0442,2.65,0.0,0.0,2.65,0,Billing,1,0,2,77,8,0,1
30495,608.5368,0.0145,0.87,0.0275,1.65,2.52,2,General,0,1,2,77,8,0,0
30496,608.5451,0.0337,2.02,0.0,0.0,2.02,0,General,1,0,2,77,8,0,1
30497,608.5728,0.0061,0.37,0.1505,9.03,9.39,2,Technical,0,1,2,77,8,0,0
30498,608.5845,0.0221,1.33,0.0662,3.97,5.3,1,Technical,0,1,2,77,8,0,0
30499,608.5939,0.0144,0.87,0.1234,7.4,8.27,3,Complaint,0,1,2,77,8,0,0
30500,608.602,0.0707,4.24,0.0,0.0,4.24,0,Account,1,0,2,77,8,0,1
30501,608.669,0.0037,0.22,0.0323,1.94,2.16,1,General,0,1,2,77,8,0,0
30502,608.6986,0.0065,0.39,0.1074,6.44,6.83,1,Technical,0,1,2,77,8,0,0
30503,608.699,0.0303,1.82,0.0,0.0,1.82,0,Account,1,0,2,77,8,0,0
30504,608.7621,0.0,0.0,0.0324,1.95,1.95,2,Account,0,1,1,77,8,0,0
30505,608.792,0.0,0.0,0.0598,3.59,3.59,3,Complaint,0,1,2,77,8,0,0
30506,608.7952,0.0,0.0,0.0452,2.71,2.71,2,Complaint,0,1,2,77,8,0,0
30507,608.7968,0.0156,0.94,0.0305,1.83,2.77,1,Billing,0,1,2,77,8,0,0
30508,608.8042,0.0362,2.17,0.0,0.0,2.17,0,Account,1,0,2,77,8,0,1
30509,608.8238,0.0166,1.0,0.0,0.0,1.0,0,Account,1,0,2,77,8,0,0
30510,608.8429,0.0,0.0,0.1103,6.62,6.62,2,Complaint,0,1,2,77,8,0,0
30511,608.8494,0.0,0.0,0.0714,4.28,4.28,1,Billing,0,1,2,77,8,0,0
30512,608.8612,0.0,0.0,0.0292,1.75,1.75,3,Account,0,1,2,77,8,0,0
30513,608.866,0.0244,1.46,0.1331,7.99,9.45,3,Complaint,0,1,2,77,8,0,0
30514,608.867,0.0538,3.23,0.0,0.0,3.23,0,General,1,0,2,77,8,0,1
30515,608.8816,0.0392,2.35,0.1101,6.6,8.96,1,Technical,0,1,2,77,8,0,1
30516,608.8901,0.0632,3.79,0.0332,1.99,5.78,2,Billing,0,1,2,77,8,0,1
30517,608.9057,0.0807,4.84,0.0,0.0,4.84,0,Account,1,0,2,77,8,0,1
30518,608.9643,0.0222,1.33,0.0,0.0,1.33,0,Account,1,0,2,77,8,0,0
30519,608.9674,0.0191,1.14,0.0313,1.88,3.02,2,General,0,1,2,77,8,0,0
30520,608.9674,0.0503,3.02,0.1119,6.72,9.73,2,Technical,0,1,2,77,8,0,1
30521,608.969,0.0545,3.27,0.0,0.0,3.27,0,Billing,1,0,2,77,8,0,1
30522,608.9815,0.042,2.52,0.0587,3.52,6.04,3,Technical,0,1,2,77,8,0,1
30523,609.006,0.0249,1.49,0.0177,1.06,2.56,1,Billing,0,1,2,77,9,1,0
30524,609.0234,0.0252,1.51,0.0,0.0,1.51,0,Billing,1,0,2,77,9,1,0
30525,609.0371,0.0115,0.69,0.0132,0.79,1.49,1,Billing,0,1,2,77,9,1,0
30526,609.0458,0.016,0.96,0.0996,5.98,6.94,1,Technical,0,1,2,77,9,1,0
30527,609.0532,0.0289,1.74,0.1194,7.17,8.9,3,Complaint,0,1,2,77,9,1,0
30528,609.0627,0.067,4.02,0.0397,2.38,6.4,2,Billing,0,1,2,77,9,1,1
30529,609.0816,0.0799,4.79,0.0,0.0,4.79,0,Technical,1,0,2,77,9,1,1
30530,609.0852,0.0762,4.57,0.0,0.0,4.57,0,Account,1,0,2,77,9,1,1
30531,609.1148,0.0467,2.8,0.0,0.0,2.8,0,Account,1,0,2,77,9,1,1
30532,609.1319,0.0296,1.77,0.0303,1.82,3.59,1,Account,0,1,2,77,9,1,0
30533,609.1382,0.0312,1.87,0.0224,1.34,3.22,2,Billing,0,1,2,77,9,1,0
30534,609.1521,0.0396,2.38,0.0269,1.61,3.99,1,Account,0,1,2,77,9,1,1
30535,609.2179,0.0,0.0,0.0788,4.73,4.73,2,Technical,0,1,1,77,9,1,0
30536,609.2183,0.0,0.0,0.0208,1.25,1.25,3,General,0,1,2,77,9,1,0
30537,609.2227,0.0,0.0,0.07,4.2,4.2,1,Billing,0,1,2,77,9,1,0
30538,609.2346,0.0045,0.27,0.0659,3.95,4.22,3,Billing,0,1,2,77,9,1,0
30539,609.255,0.0378,2.27,0.0682,4.09,6.36,1,Billing,0,1,2,77,9,1,1
30540,609.2598,0.0369,2.22,0.0,0.0,2.22,0,Billing,1,0,2,77,9,1,1
30541,609.3133,0.0,0.0,0.03,1.8,1.8,2,General,0,1,1,77,9,1,0
30542,609.3339,0.0,0.0,0.0561,3.36,3.36,3,Technical,0,1,2,77,9,1,0
30543,609.3759,0.0,0.0,0.0483,2.9,2.9,2,Billing,0,1,1,77,9,1,0
30544,609.3839,0.0,0.0,0.0343,2.06,2.06,1,General,0,1,2,77,9,1,0
30545,609.4192,0.0,0.0,0.0243,1.46,1.46,3,Billing,0,1,1,77,9,1,0
30546,609.4287,0.0,0.0,0.0459,2.76,2.76,1,Billing,0,1,1,77,9,1,0
30547,609.4345,0.0,0.0,0.0192,1.15,1.15,2,Account,0,1,2,77,9,1,0
30548,609.4831,0.0,0.0,0.0598,3.59,3.59,3,Complaint,0,1,0,77,9,1,0
30549,609.485,0.0,0.0,0.0991,5.94,5.94,2,Billing,0,1,1,77,9,1,0
30550,609.5423,0.0,0.0,0.0348,2.09,2.09,1,Technical,0,1,2,77,9,1,0
30551,609.5545,0.0,0.0,0.0338,2.03,2.03,3,General,0,1,2,77,9,1,0
30552,609.6527,0.0,0.0,0.0801,4.81,4.81,1,Complaint,0,1,0,77,9,1,0
30553,609.6682,0.0,0.0,0.0259,1.56,1.56,2,Technical,0,1,1,77,9,1,0
30554,609.6966,0.0,0.0,0.0238,1.43,1.43,3,Technical,0,1,1,77,9,1,0
30555,609.6967,0.0,0.0,0.0909,5.45,5.45,2,Billing,0,1,2,77,9,1,0
30556,609.7104,0.0099,0.59,0.0741,4.45,5.04,3,Technical,0,1,2,77,9,1,0
30557,609.7372,0.0,0.0,0.0538,3.23,3.23,1,Account,0,1,2,77,9,1,0
30558,609.7677,0.0199,1.19,0.0385,2.31,3.5,2,Technical,0,1,2,77,9,1,0
30559,609.7712,0.0199,1.19,0.0,0.0,1.19,0,Account,1,0,2,77,9,1,0
30560,609.782,0.009,0.54,0.0815,4.89,5.43,1,Technical,0,1,2,77,9,1,0
30561,609.7929,0.0015,0.09,0.0909,5.46,5.55,3,Technical,0,1,2,77,9,1,0
30562,609.7951,0.031,1.86,0.0,0.0,1.86,0,General,1,0,2,77,9,1,0
30563,609.8068,0.0193,1.16,0.0,0.0,1.16,0,General,1,0,2,77,9,1,0
30564,609.8397,0.0,0.0,0.052,3.12,3.12,2,Technical,0,1,2,77,9,1,0
30565,609.8468,0.0257,1.54,0.1501,9.01,10.55,1,Technical,0,1,2,77,9,1,0
30566,609.8582,0.0272,1.63,0.0934,5.6,7.24,3,Billing,0,1,2,77,9,1,0
30567,609.923,0.0,0.0,0.0821,4.93,4.93,2,Billing,0,1,2,77,9,1,0
30568,609.9237,0.0551,3.3,0.0,0.0,3.3,0,General,1,0,2,77,9,1,1
30569,609.9416,0.0372,2.23,0.0,0.0,2.23,0,Technical,1,0,2,77,9,1,1
30570,609.9688,0.01,0.6,0.0675,4.05,4.65,3,Billing,0,1,2,77,9,1,0
30571,609.9974,0.0078,0.47,0.0299,1.8,2.26,2,Billing,0,1,2,77,9,1,0
30572,610.0226,0.0001,0.01,0.0512,3.07,3.08,1,Technical,0,1,2,77,10,1,0
30573,610.0485,0.0,0.0,0.0287,1.72,1.72,2,Account,0,1,1,77,10,1,0
30574,610.0497,0.0,0.0,0.0984,5.91,5.91,3,Technical,0,1,2,77,10,1,0
30575,610.065,0.0089,0.54,0.0166,0.99,1.53,1,Billing,0,1,2,77,10,1,0
30576,610.0956,0.0,0.0,0.0789,4.73,4.73,2,Billing,0,1,1,77,10,1,0
30577,610.0975,0.0,0.0,0.0402,2.41,2.41,1,Complaint,0,1,2,77,10,1,0
30578,610.0978,0.04,2.4,0.08,4.8,7.2,1,Technical,0,1,2,77,10,1,1
30579,610.1315,0.0167,1.0,0.0,0.0,1.0,0,Account,1,0,2,77,10,1,0
30580,610.1564,0.0,0.0,0.0374,2.24,2.24,3,Billing,0,1,2,77,10,1,0
30581,610.167,0.0074,0.45,0.0337,2.02,2.47,2,Account,0,1,2,77,10,1,0
30582,610.2234,0.0,0.0,0.0484,2.91,2.91,3,Account,0,1,0,77,10,1,0
30583,610.2525,0.0,0.0,0.0588,3.53,3.53,2,Billing,0,1,1,77,10,1,0
30584,610.3213,0.0,0.0,0.0768,4.61,4.61,1,Complaint,0,1,0,77,10,1,0
30585,610.3743,0.0,0.0,0.0817,4.9,4.9,3,Billing,0,1,1,77,10,1,0
30586,610.3874,0.0,0.0,0.112,6.72,6.72,2,Billing,0,1,2,77,10,1,0
30587,610.4155,0.0,0.0,0.0634,3.81,3.81,1,Billing,0,1,2,77,10,1,0
30588,610.4376,0.0183,1.1,0.0,0.0,1.1,0,General,1,0,2,77,10,1,0
30589,610.471,0.0,0.0,0.0539,3.24,3.24,3,Account,0,1,2,77,10,1,0
30590,610.502,0.0,0.0,0.076,4.56,4.56,1,Account,0,1,1,77,10,1,0
30591,610.5053,0.0,0.0,0.0545,3.27,3.27,2,Billing,0,1,2,77,10,1,0
30592,610.5106,0.0143,0.86,0.0446,2.68,3.53,3,Account,0,1,2,77,10,1,0
30593,610.5168,0.043,2.58,0.0,0.0,2.58,0,Technical,1,0,2,77,10,1,1
30594,610.5509,0.0089,0.53,0.0545,3.27,3.81,2,Technical,0,1,2,77,10,1,0
30595,610.5842,0.0,0.0,0.1043,6.26,6.26,3,Billing,0,1,1,77,10,1,0
30596,610.5979,0.0,0.0,0.0182,1.09,1.09,1,General,0,1,2,77,10,1,0
30597,610.6153,0.0,0.0,0.1166,7.0,7.0,2,Complaint,0,1,2,77,10,1,0
30598,610.6504,0.0,0.0,0.0775,4.65,4.65,1,Technical,0,1,2,77,10,1,0
30599,610.6579,0.0307,1.84,0.0,0.0,1.84,0,Account,1,0,2,77,10,1,0
30600,610.6589,0.0297,1.78,0.0343,2.06,3.84,3,Account,0,1,2,77,10,1,0
30601,610.6721,0.0508,3.05,0.0252,1.51,4.56,3,Account,0,1,2,77,10,1,1
30602,610.7211,0.0068,0.41,0.063,3.78,4.19,1,Account,0,1,2,77,10,1,0
30603,610.7523,0.0,0.0,0.0294,1.76,1.76,2,Technical,0,1,1,77,10,1,0
30604,610.7615,0.0,0.0,0.047,2.82,2.82,3,Billing,0,1,2,77,10,1,0
30605,610.7628,0.0189,1.13,0.04,2.4,3.54,2,General,0,1,2,77,10,1,0
30606,610.7831,0.0078,0.47,0.0474,2.85,3.32,1,Billing,0,1,2,77,10,1,0
